payment_id,customer_id,session_id,attempt_ts,method,card_bin,payment_country,ip_hash,device_id,amount,result,is_fraud_label
PAY0000992,C01272,S003837,2025-11-28 03:05:23,apple_pay,486724,BE,f975f95a897b48ac,dev_85525b850756,101.89,success,0
PAY0000993,C01296,S003839,2025-12-20 23:41:00,card,480173,DE,04b522ace6c344b4,dev_6a3e223a2ad7,113.4,success,0
PAY0000994,C02393,S003848,2025-11-06 10:20:16,apple_pay,413061,BE,aa54347d389f4af4,dev_64f093d6645e,46.3,success,0
PAY0000995,C02393,S003848,2025-11-04 04:32:24,google_pay,449147,ES,aa54347d389f4af4,dev_8c26ac85ca89,65.6,success,0
PAY0000996,C01586,S003849,2025-11-25 03:52:37,apple_pay,417455,NL,ff9368516152479a,dev_11226986b8ed,62.77,success,0
PAY0000997,C01852,S003854,2025-12-10 14:21:26,card,425726,BE,38e61c0bd54d4332,dev_57d6978dad78,129.49,failed,0
PAY0000998,C01873,S003856,2025-12-12 01:24:25,apple_pay,457711,FR,f0bc8aa6651b4d71,dev_d8efbf692ea5,148.98,success,0
PAY0000999,C01887,S003857,2025-11-14 17:21:39,paypal,406791,BE,73b23996597b4b0b,dev_caf1c1aee05f,37.07,success,0
PAY0001000,C01495,S003863,2025-12-15 03:35:24,apple_pay,468090,GB,2fce4a47fca842f9,dev_fedabdaf9649,83.01,failed,0
PAY0001001,C01495,S003863,2025-11-20 04:29:48,paypal,498916,ES,2fce4a47fca842f9,dev_dfe7ad698451,84.69,failed,0
PAY0001002,C01495,S003863,2025-12-26 23:47:22,card,408268,DE,2fce4a47fca842f9,dev_38a8409f657c,60.93,success,0
PAY0001003,C01084,S003868,2025-11-07 01:27:44,paypal,410946,NL,2e2532d5531d41bb,dev_b18815072363,37.78,success,0
PAY0001004,C00794,S003873,2025-12-16 08:40:33,apple_pay,466587,IT,f38463fc489a41e6,dev_8f71bcb7a28c,91.6,success,0
PAY0001005,C00794,S003873,2025-11-11 14:06:32,google_pay,402983,NL,f38463fc489a41e6,dev_aec0e75da6bd,115.27,success,0
PAY0001006,C01157,S003875,2025-11-01 11:01:50,paypal,422927,FR,44f31b3059c84637,dev_76c1a413ae01,52.14,success,0
PAY0001007,C01157,S003875,2025-12-20 01:25:12,google_pay,410296,ES,44f31b3059c84637,dev_a67e14e63ef1,114.25,failed,0
PAY0001008,C00583,S003879,2025-12-11 16:01:20,google_pay,499530,ES,ad854919ca9b4631,dev_da17494df110,66.81,success,0
PAY0001009,C00432,S003880,2025-11-17 03:21:50,google_pay,403154,PT,532730c4d04047f7,dev_40dacf1346b9,126.45,success,0
PAY0001010,C00432,S003880,2025-11-22 17:58:53,google_pay,464105,IT,532730c4d04047f7,dev_d399c87917a5,126.34,success,0
PAY0001011,C01229,S003885,2025-12-24 12:58:14,apple_pay,434042,DE,6e6a2176d75d4f78,dev_8520f5931be7,65.98,success,0
PAY0001012,C00117,S003886,2025-11-07 22:47:41,paypal,484309,GB,5f89ede1589448bd,dev_7710bedd3375,80.46,failed,0
PAY0001013,C02227,S003892,2025-11-12 12:43:10,card,496678,FR,a990bcb5f41f421b,dev_d646a2e38126,48.61,success,0
PAY0001014,C02227,S003892,2025-12-27 20:20:24,card,498123,DE,a990bcb5f41f421b,dev_c2cbe0b8590c,32.12,success,0
PAY0001015,C00465,S003894,2025-12-12 01:44:40,paypal,478262,GB,d8863c27a64d42fe,dev_db4394658647,74.65,success,0
PAY0001016,C01240,S003902,2025-12-28 03:37:20,card,406557,IT,f2df2d06057e4c9f,dev_01f753adf4a6,34.47,failed,0
PAY0001017,C01911,S003904,2025-12-26 01:31:32,paypal,482791,FR,28ed75d2738b444e,dev_29f9331c2a97,171.04,success,0
PAY0001018,C01304,S003905,2025-11-24 20:24:33,apple_pay,483881,BE,ceb158e5e3f14ef4,dev_bb3818afad93,111.31,failed,0
PAY0001019,C00481,S003908,2025-12-02 22:47:29,paypal,426756,DE,ad96bb03b71f44c5,dev_036140cfcb3f,62.29,success,0
PAY0001020,C00152,S003914,2025-11-11 16:58:54,apple_pay,412132,BE,3fae4e19ac444e5f,dev_4ffb48bbdac4,221.47,success,0
PAY0001021,C00079,S003916,2025-12-02 07:59:01,paypal,443436,FR,e005474d4ec544f4,dev_6e6ced082d73,50.22,success,0
PAY0001022,C01224,S003917,2025-12-20 14:47:25,google_pay,496959,IT,0e46b37132c141cd,dev_3c4e3a6ae7c6,55.89,success,0
PAY0001023,C01224,S003917,2025-12-12 04:37:09,google_pay,426143,GB,0e46b37132c141cd,dev_0ae71ed3da41,55.59,success,0
PAY0001024,C01224,S003917,2025-11-27 06:22:19,apple_pay,495841,BE,0e46b37132c141cd,dev_737173c0b3c3,64.79,success,0
PAY0001025,C01398,S003923,2025-12-12 06:43:54,card,426891,GB,260fde8f452d49d9,dev_c5046b55b38f,58.0,failed,0
PAY0001026,C01076,S003924,2025-11-26 23:56:46,google_pay,451306,GB,8945445b36a142b2,dev_427b2664156d,81.9,success,0
PAY0001027,C02436,S003939,2025-12-26 07:11:31,paypal,404161,BE,22b77c29066d45d3,dev_8c136b2d797b,42.54,success,0
PAY0001028,C01617,S003947,2025-11-16 11:50:42,card,499379,ES,2f24f697041740f8,dev_c5d82fe12e99,70.64,failed,0
PAY0001029,C01617,S003947,2025-11-24 21:43:50,card,496487,FR,2f24f697041740f8,dev_38c9ca395c47,52.24,success,0
PAY0001030,C00039,S003976,2025-11-07 07:16:59,apple_pay,407330,NL,a9825017114b4c32,dev_430ac2bcf484,68.59,success,0
PAY0001031,C00011,S003977,2025-11-25 21:33:06,card,438128,IT,051af91f694c4e12,dev_c27350230748,40.96,success,0
PAY0001032,C00011,S003977,2025-12-23 12:24:32,apple_pay,483955,GB,051af91f694c4e12,dev_b19859b497f8,45.19,success,0
PAY0001033,C00011,S003977,2025-11-14 16:38:50,google_pay,433157,ES,051af91f694c4e12,dev_dc7d3318da54,173.53,failed,0
PAY0001034,C02028,S003981,2025-12-28 09:13:14,google_pay,421525,DE,e9c2ca9fab7c4963,dev_ac52619c3cf1,44.06,failed,0
PAY0001035,C02028,S003981,2025-11-24 20:05:44,card,429400,IT,e9c2ca9fab7c4963,dev_e407e31f3d3f,84.4,failed,0
PAY0001036,C00605,S003985,2025-11-25 05:10:13,card,492846,PT,dd2afe61a3f0467e,dev_e1f7fa1f724f,52.38,failed,0
PAY0001037,C00437,S003988,2025-11-18 12:54:29,paypal,443916,ES,4452cf4ba34140c6,dev_0c280634ceaa,42.19,success,0
PAY0001038,C01410,S003992,2025-11-14 06:38:27,paypal,453014,PT,2adc81394c1b48eb,dev_46098ea3f7e7,68.64,success,0
PAY0001039,C00293,S003997,2025-12-14 20:56:26,apple_pay,411756,DE,d1aa60c02fa740bc,dev_f0b10c58230e,45.1,success,0
PAY0001040,C00293,S003997,2025-12-27 17:39:28,card,487723,PT,d1aa60c02fa740bc,dev_50583cca4d1d,84.19,failed,0
PAY0001041,C00462,S003999,2025-12-10 05:08:25,card,469613,IT,c08455204413419a,dev_3801be39469a,63.05,success,0
PAY0001042,C00711,S004003,2025-11-29 21:39:02,paypal,410760,ES,43017bce4d594a20,dev_835e26dd4d6e,121.66,success,0
PAY0001043,C01042,S004007,2025-11-18 14:51:37,apple_pay,424937,IT,045df7509ac94115,dev_8b99b83e255b,37.06,success,0
PAY0001044,C01042,S004007,2025-12-15 13:53:58,paypal,473786,BE,045df7509ac94115,dev_14e85c753f1a,75.51,success,0
PAY0001045,C01379,S004013,2025-11-06 18:42:31,card,420964,GB,032b262c42484203,dev_498bf8221b93,78.78,success,0
PAY0001046,C01379,S004013,2025-12-04 10:01:59,apple_pay,448756,ES,032b262c42484203,dev_45c70f5a9f4a,42.59,success,0
PAY0001047,C00985,S004023,2025-12-26 09:36:02,google_pay,458468,BE,f8dfabafc3b7415c,dev_b6aec2ec04aa,49.46,success,0
PAY0001048,C00985,S004023,2025-12-27 07:17:59,card,406941,ES,f8dfabafc3b7415c,dev_81efbec1dfaf,35.14,success,0
PAY0001049,C01173,S004031,2025-11-22 13:47:02,paypal,490451,BE,96302cbe040b42c9,dev_366e056a2d05,33.05,success,0
PAY0001050,C01173,S004031,2025-12-30 21:55:16,apple_pay,419120,PT,96302cbe040b42c9,dev_49efb4282784,63.22,success,0
PAY0001051,C01953,S004036,2025-11-26 05:36:59,paypal,433807,FR,79621dd6f5fb4eb7,dev_fedb553ca9aa,95.88,failed,0
PAY0001052,C02123,S004037,2025-11-13 22:49:07,google_pay,408312,BE,182742816ae44b45,dev_a3ab3b583ed8,62.85,success,0
PAY0001053,C00884,S004044,2025-11-03 15:14:20,card,481109,FR,6b0f5446bf3d4fc9,dev_8d7b08fd1f41,64.04,success,0
PAY0001054,C02445,S004049,2025-12-02 18:43:17,card,403813,GB,32dfd66126344cca,dev_072584eace05,37.18,failed,0
PAY0001055,C01738,S004051,2025-11-25 20:23:29,paypal,422857,NL,ad43477bc2804aab,dev_1da197448b2f,25.9,success,0
PAY0001056,C01738,S004051,2025-12-25 17:56:44,card,488147,IT,ad43477bc2804aab,dev_696a56827a71,77.78,success,0
PAY0001057,C01738,S004051,2025-12-26 10:39:10,paypal,415540,PT,ad43477bc2804aab,dev_3735718da96d,49.54,success,0
PAY0001058,C00494,S004053,2025-12-19 15:55:51,paypal,470017,DE,e4b09c80c62a4d96,dev_99953e62dac0,29.65,success,0
PAY0001059,C00959,S004054,2025-12-22 12:35:00,apple_pay,415913,DE,6e5bd44c08b046b7,dev_1b605339c141,52.21,success,0
PAY0001060,C00959,S004054,2025-12-02 07:39:16,google_pay,437311,DE,6e5bd44c08b046b7,dev_8e134a4021f9,74.6,success,0
PAY0001061,C02150,S004059,2025-12-26 22:31:53,card,476679,FR,dab0df5a6cd648a8,dev_b39c3c2d12a8,79.93,success,0
PAY0001062,C02150,S004059,2025-11-25 07:31:20,card,480126,DE,dab0df5a6cd648a8,dev_1c951ff59dc5,72.93,failed,0
PAY0001063,C02280,S004062,2025-12-02 03:43:03,paypal,456212,DE,7d2554091fee40be,dev_aedac74cf08d,48.76,success,0
PAY0001064,C00196,S004083,2025-12-15 03:57:35,google_pay,494066,BE,dbbb51cc30874740,dev_14d287497398,87.14,failed,0
PAY0001065,C02115,S004085,2025-12-30 11:42:58,apple_pay,491134,NL,b1055de23d544365,dev_4b85a416e286,66.08,success,0
PAY0001066,C02213,S004095,2025-11-25 05:52:31,paypal,470496,GB,f9616916e7eb439c,dev_46563726c254,44.96,success,0
PAY0001067,C00831,S004096,2025-12-24 10:50:22,google_pay,440635,DE,985ed987e5064816,dev_62f3c42a8c0e,40.34,success,0
PAY0001068,C00831,S004096,2025-12-14 18:08:04,card,427937,FR,985ed987e5064816,dev_6b7d7fe63db4,72.84,failed,0
PAY0001069,C00831,S004096,2025-12-26 23:14:22,apple_pay,415859,BE,985ed987e5064816,dev_b5b45e7ec820,98.6,success,0
PAY0001070,C00092,S004099,2025-12-22 14:02:03,apple_pay,439811,FR,56331ce4d67341c2,dev_8157d0b398ae,87.11,success,0
PAY0001071,C00694,S004111,2025-12-16 05:30:20,paypal,434543,ES,d2ba373270734154,dev_f3ea832937d1,71.77,success,0
PAY0001072,C02084,S004115,2025-11-04 06:09:14,paypal,401908,DE,b688173852414939,dev_6eca816b2b41,88.68,success,0
PAY0001073,C02039,S004133,2025-12-02 22:58:05,apple_pay,493144,GB,40fbbc3dde7f494c,dev_9af0f9221037,193.86,success,0
PAY0001074,C02316,S004140,2025-11-26 07:24:03,card,497085,FR,8cfbb9434bf241ee,dev_8f70d5f6b620,75.91,success,0
PAY0001075,C01412,S004143,2025-11-18 06:33:34,card,449739,FR,ee40af5e56c74cfe,dev_4eba4cf6b74c,71.58,success,0
PAY0001076,C01412,S004143,2025-11-01 19:06:40,apple_pay,471681,GB,ee40af5e56c74cfe,dev_8105c2ce81ca,85.21,success,0
PAY0001077,C01412,S004143,2025-12-30 16:35:24,paypal,459374,GB,ee40af5e56c74cfe,dev_5bb25e30f4d6,93.47,success,0
PAY0001078,C01119,S004144,2025-12-29 09:39:59,paypal,449534,GB,020b54976c5a4ab7,dev_fd5b44216819,36.56,failed,0
PAY0001079,C01119,S004144,2025-11-26 01:46:52,card,441649,BE,020b54976c5a4ab7,dev_fb5f3bfa6a9d,72.22,success,0
PAY0001080,C01061,S004146,2025-12-01 13:25:34,google_pay,405231,ES,41811985407246a6,dev_fe3e143a392e,104.77,success,0
PAY0001081,C01061,S004146,2025-11-18 17:41:28,google_pay,471540,ES,41811985407246a6,dev_3ef3dd4b5d9d,146.28,success,0
PAY0001082,C02449,S004152,2025-12-07 23:36:34,google_pay,473931,DE,197e97c3be84438c,dev_fc93ca208760,67.29,success,0
PAY0001083,C00595,S004162,2025-12-20 23:47:13,card,404121,PT,7a412f35fea240df,dev_9ee6b678a8f8,54.36,failed,1
PAY0001084,C02484,S004164,2025-12-19 01:21:59,apple_pay,467412,NL,63f2ea8732544ab3,dev_edc13d685734,71.83,success,0
PAY0001085,C02484,S004164,2025-12-29 06:20:41,google_pay,467236,IT,63f2ea8732544ab3,dev_cb88f0f870dc,49.91,success,0
PAY0001086,C01839,S004168,2025-11-16 07:38:11,card,401590,IT,0d1888022d6c40d3,dev_b2abb0822599,135.12,success,0
PAY0001087,C01839,S004168,2025-12-28 02:57:04,card,450019,GB,0d1888022d6c40d3,dev_781b199eb8e4,82.8,success,0
PAY0001088,C02091,S004169,2025-11-18 20:55:35,paypal,461713,BE,f53a84db49b441bd,dev_c74e2aff45ea,65.13,success,0
PAY0001089,C01347,S004182,2025-11-29 18:45:56,paypal,430487,PT,158a598256f34719,dev_178792d7f23b,110.07,success,0
PAY0001090,C01347,S004182,2025-12-05 08:54:30,card,487581,DE,158a598256f34719,dev_58504c1b1d3d,39.68,success,0
PAY0001091,C02020,S004183,2025-11-07 13:25:54,paypal,402064,BE,ed45f5f3db4a405b,dev_dfebca59c035,26.25,failed,0
PAY0001092,C02020,S004183,2025-12-15 02:53:03,paypal,442447,NL,ed45f5f3db4a405b,dev_f55452b68518,80.62,success,0
PAY0001093,C02020,S004183,2025-12-11 15:00:32,paypal,402345,DE,ed45f5f3db4a405b,dev_52ed7605d149,108.13,success,0
PAY0001094,C01313,S004195,2025-12-09 03:15:49,card,456171,ES,c8646e196c184327,dev_c47c1b3aea05,62.55,success,0
PAY0001095,C02097,S004199,2025-11-14 08:26:05,google_pay,497675,GB,e619837686434a39,dev_cc1036dc2371,49.13,success,0
PAY0001096,C01903,S004204,2025-12-23 06:20:20,paypal,433818,IT,73b5ffd2ad8e46bf,dev_ea9252b6e490,43.36,success,0
PAY0001097,C00422,S004229,2025-12-04 02:57:21,card,419971,FR,a1ed2f0ed1164595,dev_417932f45a54,38.26,success,0
PAY0001098,C00422,S004229,2025-12-22 18:09:39,card,458951,IT,a1ed2f0ed1164595,dev_bf4d5608f196,89.96,success,0
PAY0001099,C00422,S004229,2025-12-07 07:52:43,apple_pay,446535,DE,a1ed2f0ed1164595,dev_484959ae8984,96.36,success,0
PAY0001100,C00336,S004230,2025-12-26 06:25:51,apple_pay,472267,GB,2401b862df5e40ac,dev_96369969c290,100.8,failed,0
PAY0001101,C01501,S004238,2025-11-02 11:12:10,google_pay,478243,PT,c9e272b4f5af47d5,dev_5cabaa858486,66.9,success,0
PAY0001102,C00393,S004242,2025-11-30 18:40:59,apple_pay,406383,GB,b0035c3a52ab48eb,dev_3ac6b076539f,39.64,success,0
PAY0001103,C00393,S004242,2025-11-19 13:38:50,card,414847,NL,b0035c3a52ab48eb,dev_8861b375f810,48.34,failed,0
PAY0001104,C01040,S004244,2025-11-13 11:35:18,apple_pay,404899,IT,cbf0b2cac32a466c,dev_ad1fccb93216,87.3,success,0
PAY0001105,C01188,S004247,2025-11-22 21:29:41,paypal,437302,FR,2c6a5fc4809a49e1,dev_b88f397cd851,41.81,failed,0
PAY0001106,C02072,S004248,2025-11-11 19:24:42,apple_pay,431491,ES,487316748e1d4bbb,dev_73f6245374aa,63.7,success,0
PAY0001107,C01262,S004251,2025-11-27 02:12:53,card,433290,ES,406d5422910140f6,dev_2fe6a326a706,42.19,success,0
PAY0001108,C01262,S004251,2025-12-02 21:51:13,google_pay,441530,DE,406d5422910140f6,dev_50e264a89008,48.74,success,0
PAY0001109,C01583,S004255,2025-11-24 11:41:06,google_pay,429954,IT,ace619ca5afe454b,dev_79d785ae7b76,39.71,success,0
PAY0001110,C01583,S004255,2025-12-17 00:28:56,google_pay,419723,DE,ace619ca5afe454b,dev_b8f5b88670f9,67.18,success,0
PAY0001111,C01499,S004258,2025-12-30 10:55:41,google_pay,469744,IT,e04fbd3a88f74c4e,dev_34272af52796,34.52,success,0
PAY0001112,C01499,S004258,2025-12-30 08:07:07,paypal,463048,PT,e04fbd3a88f74c4e,dev_49ec7cb12e5e,47.36,success,0
PAY0001113,C00531,S004262,2025-11-06 18:06:33,paypal,484372,BE,e6974441a8e64c9b,dev_ee5db2d24065,97.81,failed,0
PAY0001114,C02055,S004271,2025-11-09 05:32:27,paypal,496225,DE,ece2501ffa9b4d7a,dev_b3891cb52c47,106.91,success,0
PAY0001115,C01382,S004273,2025-11-04 16:52:20,apple_pay,463381,IT,d5c0755460a74c05,dev_8224d9e1bf59,90.18,success,0
PAY0001116,C01382,S004273,2025-12-02 20:09:58,apple_pay,452625,BE,d5c0755460a74c05,dev_890a5e862dc5,126.08,failed,0
PAY0001117,C01187,S004276,2025-12-04 13:06:58,apple_pay,430955,PT,a174c3ba70244e02,dev_480f68fcc159,36.83,success,0
PAY0001118,C02366,S004277,2025-11-26 10:22:33,google_pay,405125,DE,7ae933d29ca849b6,dev_b5ccd4ac57f2,64.0,success,0
PAY0001119,C01360,S004288,2025-12-03 05:53:41,google_pay,456920,PT,40e819e10ea645d8,dev_056e77bcc524,68.99,success,0
PAY0001120,C01308,S004289,2025-12-05 05:40:20,apple_pay,468721,ES,3280630e68ef4edc,dev_424e037f1a57,160.51,success,0
PAY0001121,C01240,S004295,2025-11-06 10:53:52,paypal,474574,GB,801458aa8f2c479b,dev_561affafc4fb,59.93,failed,0
PAY0001122,C00216,S004298,2025-12-01 01:28:49,card,493504,NL,78b226b7aca5430a,dev_aa2c3d000afb,95.64,success,0
PAY0001123,C00610,S004301,2025-12-13 04:46:46,apple_pay,450486,BE,6fe73981e73a4e7c,dev_86afb54cd2c7,142.9,success,0
PAY0001124,C00610,S004301,2025-12-28 19:48:30,card,448295,PT,6fe73981e73a4e7c,dev_d3fdd1141134,70.71,failed,0
PAY0001125,C01453,S004309,2025-12-15 13:25:08,paypal,443857,DE,43f388977c114f86,dev_02e95f74c826,54.0,success,0
PAY0001126,C02038,S004312,2025-12-04 06:10:22,card,438963,FR,d5f0b52468144c41,dev_3ff72221dc8b,56.14,failed,1
PAY0001127,C02038,S004312,2025-12-11 16:12:58,google_pay,442871,NL,d5f0b52468144c41,dev_78934a10111e,30.87,failed,1
PAY0001128,C02038,S004312,2025-11-15 14:42:52,card,416683,ES,d5f0b52468144c41,dev_dc56edb926fd,54.24,failed,1
PAY0001129,C00789,S004314,2025-12-15 12:21:39,apple_pay,404958,NL,80b1877cced7433c,dev_e5812bdcda45,35.18,success,0
PAY0001130,C00608,S004322,2025-12-31 23:49:02,apple_pay,432851,NL,8d86c9d5ce9341f9,dev_0178c8314661,94.82,success,0
PAY0001131,C01905,S004329,2025-11-25 07:54:56,paypal,473451,BE,9c16b95177774e43,dev_1d818661f768,33.02,success,0
PAY0001132,C01379,S004330,2025-12-13 22:18:08,apple_pay,499680,IT,5781439856524923,dev_975d214a02d9,79.56,success,0
PAY0001133,C01379,S004330,2025-11-12 18:18:26,card,432585,FR,5781439856524923,dev_8c36829d8b9f,111.27,success,0
PAY0001134,C02210,S004340,2025-12-12 09:53:47,google_pay,440594,IT,0ed620ef33e24e99,dev_6579cd9ef4c0,92.58,success,0
PAY0001135,C02210,S004340,2025-12-15 10:54:16,card,413306,GB,0ed620ef33e24e99,dev_fe4b85b8793e,53.66,success,0
PAY0001136,C02210,S004340,2025-12-18 08:57:42,card,486905,NL,0ed620ef33e24e99,dev_4733b6732f52,94.04,success,0
PAY0001137,C01200,S004345,2025-11-25 03:45:37,card,483418,FR,faec22c0a2d04bef,dev_17ba6f972fbc,66.98,success,0
PAY0001138,C01440,S004350,2025-12-18 17:08:04,apple_pay,446714,DE,352cf66addbe4b10,dev_c7f5cd88a5c0,54.28,success,0
PAY0001139,C01037,S004355,2025-12-14 17:52:14,paypal,426602,PT,85f10ad52a474ed9,dev_1389274f5cc1,56.63,success,0
PAY0001140,C02052,S004366,2025-12-16 04:48:51,apple_pay,469406,GB,2897e8f83d4d4947,dev_ad1a63b6b622,81.39,failed,0
PAY0001141,C02052,S004366,2025-11-03 22:19:56,card,478517,DE,2897e8f83d4d4947,dev_0b28ac7d4eec,33.1,success,0
PAY0001142,C01843,S004372,2025-12-07 13:14:07,paypal,459490,IT,4312bca584e9454f,dev_aea1653468e3,53.15,failed,0
PAY0001143,C01843,S004372,2025-12-21 11:48:54,paypal,467261,GB,4312bca584e9454f,dev_e1261006aff8,78.94,success,0
PAY0001144,C00701,S004385,2025-12-08 16:58:53,card,478733,NL,13c8f0e76b2d405c,dev_d599c73a5ff6,52.95,success,0
PAY0001145,C00701,S004385,2025-12-13 04:25:34,card,462769,IT,13c8f0e76b2d405c,dev_79cd35598650,37.29,success,0
PAY0001146,C01312,S004390,2025-11-30 17:49:07,apple_pay,402810,IT,a46ba9350e154d38,dev_f2cc895a695b,44.65,success,0
PAY0001147,C01387,S004394,2025-12-06 20:35:27,paypal,496570,BE,3770fd485ed74040,dev_7fb0e4ed3fc2,72.06,success,0
PAY0001148,C02146,S004400,2025-11-11 05:57:41,google_pay,467830,GB,54de911c721a4e40,dev_8038fa391b19,82.87,success,0
PAY0001149,C02146,S004400,2025-12-05 22:42:17,paypal,476040,NL,54de911c721a4e40,dev_3dbd9bfc5cbc,108.64,success,0
PAY0001150,C01557,S004407,2025-12-22 15:46:15,apple_pay,441384,ES,eaebc3735f0a484a,dev_d386b3892285,94.76,success,0
PAY0001151,C01557,S004407,2025-11-08 15:16:29,card,405177,IT,eaebc3735f0a484a,dev_2ae5ce26d449,94.26,failed,0
PAY0001152,C02333,S004408,2025-11-29 14:33:46,paypal,489936,DE,c94b35635e5c401b,dev_7f1e3d246785,28.09,success,0
PAY0001153,C02125,S004415,2025-12-17 12:56:00,google_pay,438371,PT,cd57fab3bc884565,dev_939bcbc83d58,93.58,success,0
PAY0001154,C01989,S004416,2025-11-07 11:58:33,apple_pay,451523,NL,900d433fd98e47d9,dev_2aef4e10f05d,52.84,failed,0
PAY0001155,C01989,S004416,2025-11-10 18:38:25,paypal,427415,NL,900d433fd98e47d9,dev_463366a7a5c2,34.86,success,0
PAY0001156,C01989,S004416,2025-12-14 05:54:46,apple_pay,495055,NL,900d433fd98e47d9,dev_2c18207fde6f,85.72,success,0
PAY0001157,C01099,S004422,2025-11-26 11:07:21,paypal,457405,PT,f5b6696c159f4e4b,dev_7a8684cfa932,72.28,failed,0
PAY0001158,C00721,S004433,2025-12-04 18:20:24,card,447696,DE,18a4943bc62f4b75,dev_908f062efd43,99.3,success,0
PAY0001159,C00267,S004436,2025-12-21 16:45:46,google_pay,497525,GB,442fa7452fc64d2e,dev_fbfa6c41687f,52.43,success,0
PAY0001160,C01210,S004441,2025-11-14 12:48:45,card,419942,IT,e630a214d82d44db,dev_8388ed3b9eba,66.52,failed,0
PAY0001161,C00423,S004443,2025-12-01 14:49:24,paypal,467320,NL,c3863d487af74d23,dev_26ee0623d641,29.66,success,0
PAY0001162,C01700,S004450,2025-11-06 06:48:23,google_pay,402916,GB,c5933a439b98472a,dev_a36e6c0f0aaa,161.17,success,0
PAY0001163,C01700,S004450,2025-12-19 05:26:49,paypal,468980,NL,c5933a439b98472a,dev_c00427f49e30,36.52,success,0
PAY0001164,C00110,S004460,2025-12-11 08:55:41,paypal,498818,PT,560e13741bfb4b4c,dev_35eb4b5f35d7,46.31,success,0
PAY0001165,C00670,S004462,2025-12-05 19:49:07,google_pay,494955,GB,ceaacf28d37e477f,dev_4e55afea7ff9,41.94,success,0
PAY0001166,C01236,S004470,2025-11-04 15:12:27,google_pay,455346,GB,d270e1665e4d46a1,dev_0b15ff45bd77,73.18,success,0
PAY0001167,C01236,S004470,2025-12-06 20:50:11,apple_pay,453864,IT,d270e1665e4d46a1,dev_3384c3a28adb,45.53,success,0
PAY0001168,C00010,S004474,2025-11-06 20:41:38,google_pay,490210,PT,3c9db991200e45e1,dev_3968daf5fa95,108.33,success,0
PAY0001169,C00010,S004474,2025-12-02 14:25:18,card,490434,DE,3c9db991200e45e1,dev_fc1598d14f15,76.84,failed,0
PAY0001170,C00010,S004474,2025-11-15 05:26:07,google_pay,410831,BE,3c9db991200e45e1,dev_442e3353262d,34.1,success,0
PAY0001171,C00744,S004481,2025-12-12 23:46:26,google_pay,430136,NL,854a33a503be4ece,dev_f87332063f88,94.72,success,0
PAY0001172,C00744,S004481,2025-12-13 19:37:05,apple_pay,463365,FR,854a33a503be4ece,dev_211adbde37ab,100.52,success,0
PAY0001173,C01187,S004489,2025-11-24 01:43:19,card,438304,DE,6b09c7201b19421c,dev_8862dfe10c4a,48.05,success,0
PAY0001174,C01187,S004489,2025-11-07 06:42:41,card,440881,FR,6b09c7201b19421c,dev_8735e4f31008,39.85,success,0
PAY0001175,C00908,S004490,2025-12-08 17:36:36,google_pay,453789,IT,0a7f2b67104d4b6b,dev_b01a3a170fcd,79.79,failed,0
PAY0001176,C00908,S004490,2025-12-26 04:58:11,google_pay,437009,ES,0a7f2b67104d4b6b,dev_0bc8c46720dd,89.69,success,0
PAY0001177,C00908,S004490,2025-12-04 15:53:57,apple_pay,476701,IT,0a7f2b67104d4b6b,dev_dbfaa22e0bff,42.45,success,0
PAY0001178,C01268,S004498,2025-12-16 08:06:17,card,413546,PT,468f08dd12a34eda,dev_74be7c68d23a,101.05,success,0
PAY0001179,C01268,S004498,2025-12-10 09:51:27,card,491609,IT,468f08dd12a34eda,dev_be59a01c3b67,51.51,success,0
PAY0001180,C01064,S004500,2025-11-23 17:26:40,paypal,438286,IT,95ae2f53106f4b5a,dev_1447679e633c,113.57,success,0
PAY0001181,C01064,S004500,2025-12-22 00:20:24,apple_pay,495071,NL,95ae2f53106f4b5a,dev_2cb5ca64cc4d,32.76,success,0
PAY0001182,C01064,S004500,2025-11-23 00:12:47,apple_pay,454882,DE,95ae2f53106f4b5a,dev_6873b0b99f1e,47.94,success,0
PAY0001183,C01057,S004502,2025-11-12 02:27:07,google_pay,419133,DE,e430673842354763,dev_c1ec2cff8309,60.72,success,0
PAY0001184,C01057,S004502,2025-11-08 12:31:47,card,434699,ES,e430673842354763,dev_5d08a7705eb1,42.69,success,0
PAY0001185,C01873,S004504,2025-12-08 14:00:00,google_pay,448560,PT,c5a0af26a33c4000,dev_e8b0127b886e,65.74,success,0
PAY0001186,C01873,S004504,2025-12-14 05:45:37,apple_pay,431434,FR,c5a0af26a33c4000,dev_ebeb8bd605ba,57.05,success,0
PAY0001187,C00885,S004507,2025-12-02 19:27:09,card,433206,GB,6477ee5bc67c403c,dev_de707237b949,60.68,success,0
